# Updated at 2025-04-02T04:55:55.771803
Title|Link|Discounted Price|Original Price|Discount
THE WITCHER BISHOUJO The Witcher Geralt 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-155846-R|15,280 JPY|22,000 JPY|30.55%
HoneyStrap Sekishiro Mico 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-155623-R|6,380 JPY|17,799 JPY|64.16%
Persona 5: Dancing in Starlight Ann Takamaki 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-171400-R|16,470 JPY|19,800 JPY|16.82%
Original Illustration by Ran Otaku Girls Series Stretch Girl (Limited Distribution) 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-137967-R|7,990 JPY|19,800 JPY|59.65%
THE IDOLM@STER Cinderella Girls Yuuki Otokura Come with Me! Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-042048-R|8,730 JPY|16,280 JPY|46.38%
Shining Hearts - Urayukihime -Swimsuit ver.- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-4307-R|2,830 JPY|7,480 JPY|62.17%
Fate/Grand Order - Lancer/Kiyohime 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-035767-R|15,180 JPY|16,280 JPY|6.76%
Saekano: How to Raise a Boring Girlfriend Megumi Kato 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-044012-R|8,980 JPY|13,200 JPY|31.97%
THE IDOLM@STER SHINY COLORS "Toru Asakura" Clear Marine Calm Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-143703-R|14,380 JPY|26,400 JPY|45.53%
HoneyStrap Saionji Mary 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-157199-R|6,380 JPY|17,800 JPY|64.16%
Issyo ni Training 026 (Bath) Hinako 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-2939-R|5,840 JPY|8,360 JPY|30.14%
Girls und Panzer the Movie - Anchovy 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-027551-R|13,770 JPY|15,180 JPY|9.29%
Yu-Gi-Oh! CARD GAME Monster Figure Collection Aussa the Earth Charmer 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-158451-R|12,480 JPY|19,800 JPY|36.97%
[Bonus] Yu-Gi-Oh! Card Game Monster Figure Collection Aussa the Earth Charmer 1/7 Complete Figure (Kotobukiya Shop Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-169339-R|11,680 JPY|19,800 JPY|41.01%
[Bonus] Takeshobo "Namaiki!" 2015 April Issue Cover Illustration Anzu Remi 1/7 Complete Figure [Native Online Shop Exclusive]|https://www.amiami.com/eng/detail/?gcode=FIGURE-059184-R|15,980 JPY|19,800 JPY|19.29%
Ano Natsu de Matteru - Ichika Takatsuki 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-9398-R|6,650 JPY|9,428 JPY|29.47%
Date A Live Fragment Date A Bullet Kurumi Tokisaki Bikini Armor Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-125372-R|14,380 JPY|17,380 JPY|17.26%
Tearmoon Empire Mia Luna Tearmoon 1/7 Scale Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-163415-R|17,980 JPY|21,450 JPY|16.18%
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e Kei Karuizawa: Kimono Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-168111-R|18,980 JPY|20,000 JPY|5.1%
[AmiAmi Exclusive Bonus] THE IDOLM@STER Cinderella Girls - Kaoru Ryuzaki [Hi-Fi Days]+ 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-033873-R|6,720 JPY|13,750 JPY|51.13%
Ito Life 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-162423-R|21,980 JPY|24,200 JPY|9.17%
Is the order a rabbit?? Rize (Cafe Style) 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-119463-R|9,980 JPY|13,750 JPY|27.42%
Kirara Fantasia Cocoa Warrior Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-119604-R|6,750 JPY|16,800 JPY|59.82%
In/Spectre Kotoko Iwanaga 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-124183-R|10,780 JPY|21,780 JPY|50.51%
Fate/Grand Order Lancer/Valkyrie (Ortlinde) 1/7 Complete Figure (Aniplex Plus Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-126083-R|15,280 JPY|17,820 JPY|14.25%
Kaguya Luna Official Kaguya Luna 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-041707-R|5,580 JPY|15,180 JPY|63.24%
[Bonus] Phantasy Star Online 2 es Gene (Stellar Memories Ver.) 1/7 Complete Figure [Kotobukiya Shop Exclusive]|https://www.amiami.com/eng/detail/?gcode=FIGURE-058516-R|12,650 JPY|16,500 JPY|23.33%
The Demon Girl Next Door 2 Momo Chiyoda School Uniform Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-141531-R|8,980 JPY|19,250 JPY|53.35%
Azur Lane Yamashiro Kai Limited Edition Camouflage Ver. 1/7 Complete Figure (PLUM SHOP Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-139729-R|11,000 JPY|24,200 JPY|54.55%
Shining Wind - Kureha Swimsuit ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-1758-R|3,480 JPY|7,124 JPY|51.15%
Nevaostro illustration by Kishi yasuri 1/7 Complete Figure Bonus Inclusive Limited Edition|https://www.amiami.com/eng/detail/?gcode=FIGURE-164735-R|14,980 JPY|22,000 JPY|31.91%
After-School Arena - First Shot: All-Rounder ELF 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-038350-R|7,650 JPY|18,700 JPY|59.09%
Lord of Walkure - Battle Maiden Navi 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-014775-R|7,980 JPY|15,180 JPY|47.43%
[Bonus] Fox Spirit Matchmaker Yaya Tushan Qing Lin Bi Lu Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-160286-R|25,980 JPY|28,578 JPY|9.09%
THE IDOLM@STER - Yukiho Hagiwara -Angelic Island- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-000414-R|1,480 JPY|8,580 JPY|82.75%
[Bonus] Senki Zessho Symphogear GX Carol Malus Dienheim 1/7 Complete Figure (Hobby Stock Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-179520-R|25,180 JPY|29,700 JPY|15.22%
Natsumi Waitress ver. Miyazawa Models Limited Edition 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-009147-R|8,980 JPY|13,200 JPY|31.97%
THE IDOLM@STER SHINY COLORS Asahi Serizawa Sora to Ao To Aitsu Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-141967-R|31,980 JPY|36,080 JPY|11.36%
[Bonus] Love Live! Nijigasaki High School Idol Club Kasumi Nakasu 1/7 Complete Figure (PLUM Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-164972-R|17,980 JPY|23,100 JPY|22.16%
Brilliant Stage - THE IDOLM@STER 2: Chihaya Kisaragi 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-6164-R|1,920 JPY|8,580 JPY|77.62%
Ivy illustration by YD 1/7 Complete Figure Bonus Inclusive Limited Edition|https://www.amiami.com/eng/detail/?gcode=FIGURE-163386-R|10,240 JPY|19,580 JPY|47.7%
The Misfit of Demon King Academy -Shijou Saikyou no Maou no Shiso, Tenseishite Shisontachi no Gakkou e Kayou- Misha Necron 1/7 Complete Figure (Aniplex Plus Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-130602-R|12,980 JPY|14,801 JPY|12.3%
Takeshobo "Namaiki!" 2015 April Issue Cover Illustration Anzu Remi 1/7 Complete Figure [Native Online Shop Exclusive]|https://www.amiami.com/eng/detail/?gcode=FIGURE-142091-R|13,980 JPY|19,800 JPY|29.39%
Border Break - Fiona Shunya Yamashita ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-000989-R|7,040 JPY|10,780 JPY|34.69%
Shining Tears - Mao 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=HOB-FIG-5097-R|1,980 JPY|5,028 JPY|60.62%
[Bonus] THE IDOLM@STER Cinderella Girls Yoshino Yorita [Harube to Sakuya]+ 1/7 Complete Figure (PLUM Exclusive]|https://www.amiami.com/eng/detail/?gcode=FIGURE-132573-R|9,630 JPY|17,600 JPY|45.28%
THE IDOLM@STER Cinderella Girls Nao Kamiya Ichijin no Jounetsu Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-121319-R|7,480 JPY|19,580 JPY|61.8%
PHANTASY STAR ONLINE 2 es Annette [Summer Vacation] 1/7 Complete Figure [Monthly Hobby Japan 2018 Nov. & Dec. Issue Mail Order, Particular Shop Exclusive]|https://www.amiami.com/eng/detail/?gcode=FIGURE-047442-R|12,240 JPY|13,200 JPY|7.27%
Senki Zesshou Symphogear XV Shirabe Tsukuyomi Gear Inner ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-153490-R|18,980 JPY|23,100 JPY|17.84%
Lycoris Recoil Kurumi 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-167426-R|22,770 JPY|24,800 JPY|8.19%
Rent-A-Girlfriend "Ruka Sarashina" 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-141326-R|16,480 JPY|23,100 JPY|28.66%
Kantai Collection -Kan Colle- Akitsushima 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-017254-R|12,150 JPY|18,480 JPY|34.25%
Brilliant Stage - THE IDOLM@STER 2: Yayoi Takatsuki 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-7434-R|1,520 JPY|8,580 JPY|82.28%
[Bonus] Majo no Tabitabi Elaina Summer Dress Ver. 1/7 Complete Figure (F:NEX Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-144506-R|16,480 JPY|22,880 JPY|27.97%
ToHeart2 - Sasara Kusugawa -School Swimsuit Uniform ver.- White Color 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-1175-R|3,980 JPY|8,360 JPY|52.39%
7th Dragon 2020-II Samurai (Katanako) Maid Style 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-044287-R|9,980 JPY|17,380 JPY|42.58%
[Bonus] Fate/Grand Order Rider/Leonardo Da Vinci 1/7 Complete Figure (Kotobukiya Shop Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-161276-R|21,580 JPY|28,600 JPY|24.55%
THE IDOLM@STER Cinderella Girls - Momoka Sakurai [Summer Mademoiselle]+ 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-151679-R|14,980 JPY|15,400 JPY|2.73%
Brilliant Stage - THE IDOLM@STER: Chihaya Kisaragi A-edition 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-005391-R|2,640 JPY|8,580 JPY|69.23%
"GUILTY GEAR -STRIVE-" Bridget 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-160173-R|26,980 JPY|29,150 JPY|7.44%
Azur Lane Eldridge 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-048652-R|11,980 JPY|19,250 JPY|37.77%
Ivy illustration by YD 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-163385-R|10,780 JPY|17,380 JPY|37.97%
That Time I Got Reincarnated as a Slime Rimuru Tempest 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-052726-R|16,480 JPY|17,380 JPY|5.18%
That Time I Got Reincarnated as a Slime Milim Nava Dragonoid Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-159401-R|21,980 JPY|37,180 JPY|40.88%
Azur Lane Unicorn 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-146112-R|9,480 JPY|23,980 JPY|60.47%
Luana illustration by Riichu 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-164695-R|10,780 JPY|19,250 JPY|44.0%
7th Dragon 2020-II Samurai (Katanako) Maid Style Event Exclusive Extra Color 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-056263-R|7,180 JPY|16,999 JPY|57.76%
Zettai! Fuuki Iinchou Kamihigano Sei 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-135920-R|10,980 JPY|21,780 JPY|49.59%
SSSS.GRIDMAN Rikka Takarada 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-152157-R|10,780 JPY|15,180 JPY|28.99%
Brilliant Stage - The IDOLM@STER: Ritsuko Akizuki (age18) King of Pearl 360 Ver. 1/7 Complete Figure [Lawson Exclusive]|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-04595-R|2,240 JPY|8,732 JPY|74.35%
DPCF ONE PIECE Series Vol.5 Nico Robin Western Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-IPN-2494-R|7,180 JPY|8,360 JPY|14.11%
[Bonus] KDcolle Sword Art Online Asuna Negligee Ver. KADOKAWA Special Set 1/7 Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-143539-R|20,880 JPY|25,850 JPY|19.23%
THE IDOLM@STER SHINY COLORS [Sunny Day Cafe] Koito Fukumaru 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-163961-R|18,980 JPY|23,100 JPY|17.84%
[Bonus] Bottom-tier Character Tomozaki Aoi Hinami 1/7 Complete Figure [Kotobukiya Shop Exclusive]|https://www.amiami.com/eng/detail/?gcode=FIGURE-127227-R|11,440 JPY|13,970 JPY|18.11%
Is the order a rabbit?? Syaro (Cafe Style) 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-048944-R|7,650 JPY|13,750 JPY|44.36%
Daydream Collection Vol.10 Neighbor Private Time 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-002260-R|10,980 JPY|13,200 JPY|16.82%
[Bonus] Senkan Shoujo R Lexington Sea of Love 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-055686-R|15,840 JPY|16,500 JPY|4.0%
Summer Time Rendering Shinpei Ajiro 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-170525-R|15,980 JPY|16,800 JPY|4.88%
Senyoku no Sigrdrifa Miyako Muguruma 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-120549-R|4,200 JPY|13,800 JPY|69.57%
THE IDOLM@STER - Yayoi Takatsuki -Angelic Island- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-7493-R|1,780 JPY|8,580 JPY|79.25%
Azur Lane - Hammann Kai 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-039301-R|12,980 JPY|17,380 JPY|25.32%
KDcolle The Misfit of Demon King Academy Misha Necron Swimsuit Ver. KADOKAWA Special Set 1/7 Complete Figure (Kadokawa Store, Dengekiya, etc. Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-132166-R|12,580 JPY|17,050 JPY|26.22%
Movie "The Quintessential Quintuplets" Ichika Nakano -Floral Dress Ver.- 1/7 Complete Figure (SHIBUYA SCRAMBLE FIGURE)|https://www.amiami.com/eng/detail/?gcode=FIGURE-171497-R|24,280 JPY|29,700 JPY|18.25%
That Time I Got Reincarnated as a Slime Milim Nava -Shutsugeki nano da!- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-131973-R|17,980 JPY|21,890 JPY|17.86%
Is the order a rabbit?? Chiya (Cafe Style) -Limited Edition- 1/7 Complete Figure (Wonder Festival 2019 [Summer] Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-051358-R|11,980 JPY|12,731 JPY|5.9%
[Bonus] Phantasy Star Online 2 Matoi Nidy-2D-Ver. 1/7 Complete Figure (Kotobukiya Shop Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-153458-R|11,680 JPY|18,700 JPY|37.54%
Yuru Camp SEASON 2 Rin Shima [Junior High Student Ver.] 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-145955-R|17,480 JPY|22,000 JPY|20.55%
THE IDOLM@STER - Chihaya Kisaragi 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-0133-R|1,840 JPY|8,360 JPY|77.99%
[Bonus] Bottom-tier Character Tomozaki Minami Nanami 1/7 Complete Figure [Kotobukiya Shop Exclusive]|https://www.amiami.com/eng/detail/?gcode=FIGURE-128419-R|9,580 JPY|13,970 JPY|31.42%
Fight Ippatsu! Juden-chan!! Plug Insulant Suit Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=HOB-FIG-5313-R|3,220 JPY|5,280 JPY|39.02%
Masterpiece of Kuchu Yousai No.01 Ninja no Shinobu-chan - Majou no Bouken Shinobu-chan Milestone Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=HOB-FIG-9150-R|4,480 JPY|7,480 JPY|40.11%
SELECTION PROJECT Rena Hananoi 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-132710-R|3,480 JPY|19,580 JPY|82.23%
Is the order a rabbit?? - Rize (Cafe Style) 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-037036-R|9,980 JPY|13,750 JPY|27.42%
DreamTech Val x Love Mutsumi Saotome [Valkyrie] 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-123555-R|9,660 JPY|19,580 JPY|50.66%
Cielfetta 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-168028-R|20,980 JPY|30,800 JPY|31.88%
Kantai Collection -Kan Colle- Suzuya [Xmas]mode 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-055448-R|7,580 JPY|15,950 JPY|52.48%
KEIKO's Beauty Line collection Goddess No.C632 Fuuraijin Kaze 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-047279-R|13,980 JPY|24,200 JPY|42.23%
RED CHESS EXPERIMENT Shi 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-128588-R|5,980 JPY|15,600 JPY|61.67%
Natsumi Waitress ver. Regular Edition 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-009148-R|12,480 JPY|13,200 JPY|5.45%
[Bonus] "IDOLY PRIDE" Mana Nagase 1/7 Complete Figure (SHIBUYA SCRAMBLE FIGURE Online Store, Amazon Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-150018-R|17,580 JPY|20,790 JPY|15.44%
THE IDOLM@STER Cinderella Girls Natalia Happy Bridal ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-057777-R|17,480 JPY|18,150 JPY|3.69%
Fate/Grand Order Lancer/Scathach 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-058799-R|10,980 JPY|13,750 JPY|20.15%
[Bonus] Promare Lio Fotia 1/7 Complete Figure [Kotobukiya Shop Exclusive]|https://www.amiami.com/eng/detail/?gcode=FIGURE-059165-R|12,480 JPY|12,980 JPY|3.85%
Dragon Girl Monli 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-150581-R|9,160 JPY|21,450 JPY|57.3%
THE IDOLM@STER Cinderella Girls Akari Tsujino+ 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-166006-R|15,980 JPY|23,100 JPY|30.82%
Kantai Collection -Kan Colle- Destroyer Jervis 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-050268-R|14,640 JPY|19,580 JPY|25.23%
Love Live! Nijigasaki High School Idol Club Yu Takasaki 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-167330-R|18,320 JPY|20,900 JPY|12.34%
THE IDOLM@STER Cinderella Girls Yoshino Yorita Wadatsumi no Michibikite Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-058420-R|19,620 JPY|21,780 JPY|9.92%
Capcom Girls Statue CFJ - Ingrid 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=HOB-FIG-4111-R|2,640 JPY|5,280 JPY|50.0%
Stellvia of the Universe Yayoi Fujisawa Wink Ver. 1/7 Complete Figure [Chara-ani Limited Edition]|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-07756-R|1,580 JPY|5,280 JPY|70.08%
Magical Girl Lyrical Nanoha StrikerS - Holy Queen Vivio 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-1727-R|3,480 JPY|8,580 JPY|59.44%
[Bonus] Senki Zessho Symphogear GX Shirabe Tsukuyomi 1/7 Complete Figure (Hobby Stock Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-122015-R|17,980 JPY|21,780 JPY|17.45%
Senyoku no Sigrdrifa Miyako Muguruma Swimsuit ver. 1/7 Complete Figure (ANIPLEX+ Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-132677-R|3,980 JPY|15,500 JPY|74.32%
CHUNITHM - Haruna Mishima 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-022486-R|11,980 JPY|15,180 JPY|21.08%
Kidou Sentai Iron Saga Slokai Clerical Dress Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-135536-R|7,480 JPY|20,680 JPY|63.83%
Sword Art Online Alicization Eugeo -White Suit Ver.- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-123492-R|12,780 JPY|18,150 JPY|29.59%
Princess Connect! Re:Dive Shizuru 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-135919-R|8,980 JPY|18,700 JPY|51.98%
Demon Slayer: Kimetsu no Yaiba Makomo 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-152435-R|14,280 JPY|19,800 JPY|27.88%
THE IDOLM@STER - Makoto Kikuchi -Angelic Island- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-5603-R|2,690 JPY|8,580 JPY|68.65%
se Kirara - Yuu Kawamura 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-8279-R|4,050 JPY|8,172 JPY|50.44%
Senkan Shoujo R Quincy The Promise of May Flowers 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-155754-R|16,780 JPY|18,150 JPY|7.55%
KDcolle "Sword Art Online" Asuna Negligee Ver. Event Exclusive Color 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-173882-R|23,080 JPY|23,100 JPY|0.09%
Koi to Senkyo to Chocolate - Satsuki Shinonome Swimsuit Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-7563-R|4,380 JPY|7,480 JPY|41.44%
Genshin Impact Fischl 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-163648-R|26,980 JPY|28,380 JPY|4.93%
[Bonus] KDcolle [OSHI NO KO] Ruby 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-160116-R|20,520 JPY|21,780 JPY|5.79%
HoneyStrap Shimamura Charlotte 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-155624-R|6,280 JPY|17,800 JPY|64.72%
"THE IDOLM@STER SHINY COLORS" Yuika Mitsumine Le Fond de la Mer Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-149821-R|19,980 JPY|25,080 JPY|20.33%
Senkan Shoujo R Lexington Ai no Umi 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-127958-R|14,480 JPY|16,500 JPY|12.24%
Fate/Grand Order -Divine Realm of the Round Table: Camelot- Lion King 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-134587-R|30,980 JPY|33,770 JPY|8.26%
[Bonus] Hanikami Kanojo "Tsuduri Amagasa Bunny Style" Illustrated by Piromizu 1/7 Complete Figure (PLUM Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-180132-R|19,980 JPY|27,500 JPY|27.35%
KDcolle [OSHI NO KO] Ruby 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-160172-R|20,680 JPY|21,780 JPY|5.05%
Infinite Stratos - Charlotte Dunois Swimsuit Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-007809-R|6,280 JPY|9,680 JPY|35.12%
Yuru Camp SEASON2 Rin Shima [Junior High Student Ver.] AmiAmi Limited Edition 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-146010-R|18,980 JPY|22,000 JPY|13.73%
"Chainsaw Man" Chainsaw Man 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-142203-R|27,090 JPY|46,200 JPY|41.36%
[Bonus] KDcolle Sword Art Online Asuna Negligee Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-143538-R|20,480 JPY|23,100 JPY|11.34%
KDcolle Re:ZERO -Starting Life in Another World- Rem Chuusetsu Reindeer Maid Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-123423-R|16,980 JPY|19,580 JPY|13.28%
